comment,SEJ_label,PEJ_label,MRJ_label
훈련 산에오르는데 운동화를신켰다?  후송과정에 많은 문제도있고.  이건 군단장사단장등 지휘계통 모두가 조사받고 옷벗을 일인듯!,0,0,1
중사의 직무유기로 억울하게 제일  쫄병이 죽은듯....,0,1,1
군대에서 사망사고는 정말 안타깝다.  군대사망 개값이 아닌   제대로 보상해 줘라.  책임소재 분명히 가리고.,0,0,1
에휴... 굴러떨어진거까진 어쩔수없다해도 후속처리가 엉망이였네,0,0,0
간부부터 수감시켜라. 군 기강이 완전 제로구만. 부대장 부터 줄줄이 징계좀 해라.,1,1,1
군기가 빠지면 군대에서 사고가 많이 날 수밖에 없다.,0,0,1
훈련병 고문 해서 죽인 여자 중댸장은?,0,1,1
차에서 휴대폰 만지작 거리던 중사는 군인 자격이 없다...중벌로 다스려라...훈련은 혼연일체가 되어 해야히는 것...,0,1,1
군바리 간부넘들 뭐냐? 저것들 정신차리게 군발 골프장 다 없애고 군바리연금 공무원연금에 흡수시키고 65세이후지급으로 바꿔라!,1,1,1
아 진짜 씨족 내 아들 나도 군대 보내야 되는데 어디 불안해서 보내겠냐. 왜 자꾸 나라 위해 불쌍하게 젊음은 보내야 되는 아이들이  죽어나가냐,0,1,1
운전병짐까지 들었다는데..ㅜ,0,0,0
해병대 죽음과 함께 이번 사건에 대하여 특검하여 국민에게 보고하라. 만약 미진하거나 누락한다면 내 손주들은 절대 군대 안보낸다.,0,0,1
중대사고다. 사단장부터 구속여부를 검토해라.,0,0,1
무고한 희생 없도록 제발 진상규명 해주세요. 제발요ㅠㅠ,0,0,0
이건 인재입니다.  놓쳐버린  골든타임  너무아쉬고요... 군에서  대처하는  자세는  이전이랑 똑같네요... 진상규명   촉구합니다,0,0,0
이런기사나면 지금 훈련받고 있는 아들이 너무 걱정됩니다. 싸우다 죽는것도ㅈ아니고 훈련하다 죽다니요 말도안되는 상황아닌가요ㅠ,0,0,0
또 또 또~  ㅠㅠ 안타깝게도...,0,0,1
군대에서 사람 죽지 않게 해.,0,0,1
민주당에 매달려보세요. 채상병 사건은 국정조사까지 한다고 하더만,0,1,1
민주당아 왜 송전탑이 무너져 북한 인부가 추락 됬는지 특검을 요청하라,0,1,0
ㅋㅋㅋㅋ 햇볕이 어쩌니 저쩌니 민주당은 저것들에게 퍼준 돈이나 회수하고 다시 정치를 한다고 나대던가 좀 하지.,1,1,1
문재인 특검이 필요하다,0,0,0
국가를 운영할 역량이 한참 부족한 멍청이를  옹위하는 북한 지도체체는 그냥 왕조의 내시들과 같다. 정신차리고 빠른 시일내에 1인체제를 벗어나길 바란다,1,1,1
무너지기 직전 화면에서는 철탑 위 인부 안 보이는뎅,0,0,0
대주고 뺨맞고.  문죄인이 5년간 한 일이 다 이런 짓이다,1,1,1
저런놈들을 빨고있는 더불어만진당 🐕 넘들이 못난 국민들이 너무 많이 뽑아준 것이 문제다,1,1,1
친북정책은 절대 성공할 수 없다. 그러니 보수가 대선에서 승리하는거다,0,0,1
전정권에서는 5년간 뻘짓만 했다,1,1,0
전선 녹여서 ㅎ 그 구리 ㅎ 총알이나 포탄의 껍데기 만들어서 우크라이나 가있는 북한군 지원 할라꼬 했나 ㅎ,1,1,1
철이 필요하니 이핑계 저 핑계로 뜯어다 쓰는거지..,0,1,1
문재앙의 헛삽질  결과물  ㅋㅋㅋ,1,1,1
당분간 전기 안들어 가겠네. 탈북가능할때 빨리 탈북 하시오.. 김돼지 4대세습 가기전에...,1,1,0
"저 밑에 소대가리를 묶어 뒀어야 하는 데, 많이 아쉽네.",1,1,1
북한인부는 추락해도 다치지 않는다 김정은의 총폭탄이며 축지법으로 이동하고 경공술로 오르내리기 때문이다 괜히 호들갑,0,1,1
와 진짜 무식하고 기술없는 유사국가 집단이네,1,1,1
무너진 철탑 고철로 무기만드는데 쓰니 핵이득. 외칠것 아니겠네,0,1,1
민주당 지지자들이랑 그 단체는 이 상황 설명하라고,0,0,0
저것도 국가랍시고...대규모 폭동읽어키자,1,1,1
김정은 참수작전 좀 하자  !,1,1,1
우리의 주적은 북한으로 자주국방 및 한미관계는 더욱더 굳건히 해야합니다.,0,0,1
어떻게 인부가 안전 장치도 안하고 송전탑에 올라가나.....ㅠ....ㅠ,0,0,0
보여주기식 과 철이 절실함.저 철을 그냥 놔둘순 없지.,0,0,0
뎌거이 개덩은 모습이디,1,1,0
똥치거니 대통령이 우크라이나 총 5억달러 준다고한다. 뭐냐,1,1,1
더불어공산당아 뭐라고 말 좀해 보거라.,1,1,1
그냥 석기시대로 돌아가야,0,1,1
가만히  있어도   스스로  자멸되어,1,1,1
지어준 건 그냥 쓰면 되는 일인데.. 참 속좁은 삐돌이들 같다,1,1,1
저기다공장차리게한 노씨?한심한인간들,1,1,1
아까운 철이 북한에 공짜로 넘어갔네. 저거 녹여서 러시아로 팔 무기에 쓰겠지,1,1,1
좌파 정권 진짜 싫다.,1,1,1
개성 그렇게 쓸거면 남한한테 반환해라,1,1,1
남의 다리 긁지말고 가려운 네 다리나 긁어라. 오지랍도 넓어..,1,1,1
"살기힘들어죽겠는데 세금처들여 뭐하는것인지,ㅡㅡㅜㅜㅜㅡㅡ",1,0,1
무너지기 전에 1명 떨구고 없는 상황에서 전부 무너졌네,0,1,1
🐕 딸들시키믄되지!!!,1,1,1
"북한이 또 헤헤거리면 또 저렇게지워주고 그러겠찌그럼또 남한은 손내밀겠찌
그럼또 북한이 뒷통수치겠지..
맨날속고속아도 계속 반복되는건왜그럴까?",1,1,1
금강산 개성공단 운영 잘해서  남부켱협 좀 잘 하시지 영향력 행사하며 나라세금 갖고 사기나 치고말야,1,1,1
국민세금을 쳐들어 가지고  죽쑤어서 개주고....,1,1,1
인부는 내려 왔구만   선동성 제목 달았네,1,0,0
좌파리의 고향인데 안타깝다,1,1,1
죄맹이  죄인이 쐬주 졸라빨겠네,1,1,1
"재인아, 재명아. 뭐라고 얘기 좀 해 봐라.. 조국 니도 지나가다가 한마디 하고..",1,1,0
에휴 쯧쯧쯧 미개하도다.,1,1,1
"구리, 철   팔아서 맛있는거 사 먹어라...  이게 뭐냐???",0,0,0
"되지하고,  깐족이가  저 송전탑에서 쎄쎄쎄 하다가 가야 되는디",1,1,1
3대 세습 족벌 왕족 김씨일가는 잔인하게 말로가 예상된다.빨리 멸족해라.그래야 북한동포들이 산다.,1,1,1
"좌파쫄개들이 삽이랑 곡굉이, 새끼줄 갖고 빨랑 가서 고쳐줘라 !",1,1,1
어이  문씨   이거   어케  된거야잉?,0,1,1
"저아래,그되지가있어야하는데.",0,0,0
남일에...신경끄자..라도랑깽,1,1,0
저 북과놈들 무식하게 일을 하네.,1,1,1
친북중 더부러좌뻘들과 문정권 문제인에 뻘짓거리~~~~,1,1,1
김정은 뻘짓 잘한다 ㅋㅋ 어차피 즈그왕국 무너질거 같으니 최소한 복구에 피해 하나라도 더 입히려고 ㅋㅋ,1,1,1
왜 저걸새워줘서 이북괘뢰군아저씨 골로거게만드냐,1,1,1
인부가 그대로 추락하는 장면도 그대로 담겼다. ㅋㅋㅋ 아무 생각없이 그대로 기사 썼네 ㅋㅋㅋ,1,0,1
통일부 이놈들이 하는 일이 뭔가 대체? 통일부가 아니라 전쟁부다,1,1,1
죽어서도 눈을 못감을 채상병이 너무 안타깝네,0,0,1
반역분자는 사형.. 정권에 대한 반감으로 장난질한 반역분자다..,1,1,1
진짜 개검아 지겹지도 않니,1,1,1
군대 어느 부하가 없는 사실 만들어 최고 상급자를 모함하겠냐.   참다운 군인을  집단 항명죄로 기소하는 검찰을 믿을 수 있겠냐?,1,1,1
개검찰 . 정치검찰. 허긴 이 기득권으로 들어가려고 고시 준비하는 인간이 99%다,1,1,1
"나는 애국자 아니니 애국자들 니들끼리 알아서 하시고 , 입맛 떨어지니 쫌 나오지 마셔 !",1,1,1
우리가 남이가~ 짜고치는 고스톱~ 가재는 게편~ ㅍㅎ,1,1,0
국민이 박정훈 대령을 응원하고 있습니다.,0,0,0
수사막바지? 조작막바지 아니고?  검찰은 지구상에서 없어져야할 최악의 조작 집단이다.,1,1,1
나라를 위해 국민을 위해  작전중 사망을해도 제대로 지켜주길거부하는 국찜과저우 관계자국방장관댓통 삼시세끼들은녹을  받을 자격 없다.,1,1,1
검찰은 왜 이진숙 법카는 수사 안 하냐? 그게 윤석열식 공정과 상식이냐?,0,1,1
빵이나 처먹어 빵진숙이. 내가 먹여줄까? 너에게 필요한건 죽빵 그리고 깜빵!,1,1,1
역시 개검들은 빵순이 법인카드 불법 사용한거 조사도 안하네,1,1,1
쓸데없는 기사 내지 마시길,0,0,0
빵진숙이는 나가있어 혼나기 싫으면 ㅎ,1,1,1
이재명 와이프는 10만원 밥샀다고 압수수색하고 나리 부루스를 하더만 대놓고 빵처먹고 기름넣고 와인 처먹은 이인간은 왜 수사 안하냐?,1,1,1
아줌마 법인카드 몇천만원 해드신거 조사나 받으세요.,1,1,1
법카 몇만원과 재멍이 1억이상과 비교가 되냐 이떨거지들아 ㅎ ㅎ ㅎ,1,1,1
본인이 기관장에 적합하다고 생각하는지 정말 궁금하다.,0,0,0
저런 뻔뻔한 여자...특활비로 빵 사 쳐먹는 .....저런 것도 공직자라고,1,1,1
집에 가서 빵이나 잡수세요 아줌마 ㅋㅋㅋㅋ,1,1,1
굥도라이와건희의 돈맛 권력맛을 보니 양심과 인권은 내팽겨쳤네.옛적보다 인상도 험하게 바뀌었다 ...불쌍하지만 벌은 꼭 다 잘 채워서 받기를!,1,1,1
미친 것.......미쳐도 곱게 미쳐라~~~~,1,1,1
법카로 다 긁어도 된다는 검찰의 해석 같은데... 이제 검찰에서는 법카 관련해서는 수사하면 안되겠네.,0,1,0
이판에 mbc 간판 내려주세요~~~,1,0,0
그냥 빵이나 사다 드시고 조용히 계시면 검찰이 부를때 조용히 나오세요. 법카 유용으로. ㅋㅋㅋ,1,1,1
"야당이 무슨힘으로 행정, 사법을 마비시킨다는 건희??? 범죄자 탄핵하는게 ,,행정 사법 마비냐?? 정의 구현이냐?? 죄를 짓지말지~~",0,1,1
똥을 싸고 있다 방통위를 두 명 이서 꾸려 갈려고 개수작을 부렸으면서 권력독점이라는 말이 조동아리서 나오냐?!,1,1,1
"이진숙아, 니가 문제야.",1,1,1
법카로 빵 100만원 사신 아줌마가 할 말은 아니지 ㅋㅋ 국민 세금 해쳐먹으려는 댕같은 것,1,1,1
대통령이 입법부를 너무 뭉갠 결과 아니나요? 무엇이 먼저인지 생각해보면 됩니다.,0,0,1
방통위?? 웃기시네.. 저런말로 비리를 합리화할 수 있다고 생각하나?,1,1,1
빵숙아 겨울 징역은 많이 춥다 드갈 준비하고 안에서 보름달빵 많이 사먹어라,0,1,1
조사나 제대로 받으셔.,0,1,1
진숙씨.. 그 입좀... 청문회때 보니까.. 논할 가치없는 사람이더만... 쉴드를 쳐주고 싶어도  정말 안하무인이더구만... 그냥 조용히좀 있으라고욤,1,1,1
입은 살아있냐  부패의 온상들  낯짝도 두꺼운 국짐폐기처분오물매국밀정당   패거리들 그중최악이 너 아니더냐?,1,1,1
엄밀히 말하자면 거부권을 자주 사용에 따른 부작용이자 총선 참패의 대가 그리고 국민적 신뢰도에 따른 결과라 봐야할 것입니다.,0,0,1
근데  이여자가  방통위원장  자격이나 있나  케케묵은 종근기자 이력하나가지고 꽤나 울궈먹네  윤거니정권은  진짜  인물이 없다,1,1,1
아이고  그러셔   너희는  말로는 민생외치면서 뒤꾸멍으로 검찰권력국가 만들자나,1,1,1
빵이나 사먹고 계시지...,1,1,0
잘 좀 하지 그랬어..,0,1,0
"""민주주의는 다수결의 원칙을 정착시켰지만 지금 우리가 보는 건 다수 독재""??? 니가 지금 다수 독재 했자나 방통위 ㅋㅋㅋ 진짜 재미있네",0,1,1
우후후... 굳모닝 좋은아침입니다  공과 사 구분이아 먼저 해라,0,0,0
지가 지은 죄를 아는 인간이라면 고개 들고 못다니지.  얼굴 두껍게 마이 발랐네.   다시 이라크로...,1,1,1
정신병원에 입원해 계셔야 할 분이 언론에다 하고픈말 다 지껄이고... 그걸 또 받아써주는 찌라시들도 참...,1,1,1
권력 견제지 야당은 대통령이 권력이고 국어공부좀합시다,0,1,1
이 사람에 관해서는 체포당해서 감옥 갔다는 기사가 나와야 정상이지.,0,1,1
권력의의미를 모루시나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,1,1
독점도 안되지만.. 독점해도 돼요.. 특히 니에게는요..,0,1,1
빵진숙이는 왜 수사를 안하는겨? 법카 불법 사용이 명백한데!!!,0,1,1
진숙아.....빵 터져...,1,1,0
그게 내가 바라는 바다,0,0,0
"이진숙도 탈탈 털자 빵집에서 법카 엄청 썼다며??
10만원보다 훨씨~~ ㄴ  많이 썼는데 압수수색 안하냐",0,1,1
야당이 무슨 재주로 권력을 독점하나? 선빵 맞고도 반성 못 하면 감빵 가서 후회한다.,1,1,1
민족당 떨거지들 어떠게 안되나,1,1,1
앗  c 또 봐버렸네ac,0,0,0
빵진숙이가 할말이 아닌데....,0,1,1
빵숙아~ 빵 70만원어치는 혼자 다 쳐묵했냐?,1,1,1
빵숙이 법카는 치외법권인가바 ㅋㅋㅋ,0,1,1
응..니 말이 맞다쳐도 넌 아니야..니가 있어야 할 곳은순실이 옆방이다,1,1,1
머래 법카로 빵이나 먹는 주제에ㅋㅋㅋㅋ,1,1,1
권력의 하수인이 그런 말 할 자격이나 있냐?,1,1,1
"빵빵숙  니가 좋아하는  빵 , 빵에가서  빵빵 하게 먹을날이 올테니  빵빵하게  정신차려라 ~~",1,1,1
요즘도 나폴레옹제과점빵 법카로 처먹냐?,1,1,1
저렇게 산 여자가 누굴 지적질을 다하네..참 어쩌다가 나라가 이지경이 되었나. 참 참담하다.,1,1,1
네가 걱정할 일이 아닌 듯하다...빵진숙아 !,0,1,1
독점은 윤거니 에게 물어봐!,0,1,0
이사람은 감옥 갈 예정 아님? 데이터 아깝게 기사 쓰는군요,1,1,0
그게 말이되냐? 권력이 누구한테 있는데.....국민들 열불나게 하는 국찜당 인간들....!!,1,1,1
방송통신위원회 그간 민주당이 장악하지 않았나?,0,0,0
마녀는 솔직히 매력이라도 있지... 이건 뭐 빵만 생각나네. 서울구치소에서 나오는 빵도 좀 먹길 간절히 바란다.,0,1,1
이모  빵은 어디가야 맛있어요?,0,0,0
"권력 독점이라니, 독재에 맞서 싸우는 거다.",0,0,1
탄핵받았으면 좀 조용히 탄핵심판을 받아야지,1,1,1
1찍이나 2찍이나 정신병인건 공통인데 왜 따로노냐,1,1,1
"행정부 사법부 마비, 국정운영 방해로 민주당 고소고발 할 수 없나??? 입법부의 거대 야당의 횡포를 이렇게 그냥 보고만 있어야 하나?",0,0,1
민주당과 동덕여대금쪽이들의 공통점 = 자기들 하고 싶은대로 자기네 패거리 말만이 법이고 선이고 나머지는 다 악인것 ^^,1,1,1
민주당은 공산  독제체재를  하자는거지,1,1,1
대한미국이 승승장구하도록 윤정권에게 힘을 줍시다,0,1,0
"다수결로 밀어부치는
더불어 망할 당 

언젠가는 부메랑이 되어

다수결에  피폭될 수 있데이~~~~~~~~~~~",1,1,1
"이재명 주위에 죽음들을 수사하라 이재명  주위에  민노총 도
민변도  안걸리는 데가 없지요
요샌 이재명 이  김정은 이  닮아가네요
일인지하 이재명",1,1,1
민주없는 민잣당엔 간첩이 수두룩할텐데 간첩법 반대는 물론 의회내에서도 끊임없이 북조선 수령동지와 내통하는건 아닌지 찢주당에서 괜히 아바이란 말이 나왔겠나,1,1,1
찢자이밍이 중국을 좋아하니깐.,1,1,1
신뢰없는 이죄명 또 맓바꾸기 하네요 누굴 챙겨야해서 간첩법 개정안에 동의하지 않지?,1,1,1
얼마나 많은 정보가 여러 경로를 거쳐 유출 되는데 죄명이는 왜 간첩법 개정에 망설이고 있지 국민은 안중에 없니?,1,1,1
민당은 하는짓마다 나라 망칠짓거리만 하네~한동훈이 있어 다행 나라의 희망입니다,1,1,1
"이제명과민주당은 민주노총후원금 받는 망국적 집단
이다 나라 망치는 집단 들이다",1,1,1
왜 반대하냐?모두 간첩세력인가?그러면 공권력투입해아하지 않나?,0,1,1
간첩 대상국에 일본도 넣어야지,0,1,0
"영수증이나잘 내라 떡검, 국짐",1,1,1
총선 참패자 구라쟁이 한동훈이 만들어놓은 범야권 192석 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,1,1,1
중국코로나도 봉쇄안해 반도체 기술유출 산업스파이 막는 간첩법도 반대하면 이적행위아닌가?? 쎄쎄리재명 정말 간첩질하네,1,1,1
